run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen_3p5_9b__gpqa_main_00198_e996ebed__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00198_e996ebed,gpqa,gpqa_main,gpqa,198,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00199_a539c3c1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00199_a539c3c1,gpqa,gpqa_main,gpqa,199,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00200_9a535d17__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00200_9a535d17,gpqa,gpqa_main,gpqa,200,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00201_07d9ffdb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00201_07d9ffdb,gpqa,gpqa_main,gpqa,201,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00202_1c09d7fa__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00202_1c09d7fa,gpqa,gpqa_main,gpqa,202,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00203_9b1f500b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00203_9b1f500b,gpqa,gpqa_main,gpqa,203,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00204_d1e8a934__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00204_d1e8a934,gpqa,gpqa_main,gpqa,204,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00205_816a2ae6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00205_816a2ae6,gpqa,gpqa_main,gpqa,205,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00206_4cd4e27a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00206_4cd4e27a,gpqa,gpqa_main,gpqa,206,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00207_bb5cd8a0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00207_bb5cd8a0,gpqa,gpqa_main,gpqa,207,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00208_7f899d0c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00208_7f899d0c,gpqa,gpqa_main,gpqa,208,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00209_9b29ec4f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00209_9b29ec4f,gpqa,gpqa_main,gpqa,209,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00210_586c589b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00210_586c589b,gpqa,gpqa_main,gpqa,210,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00211_aedfb29b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00211_aedfb29b,gpqa,gpqa_main,gpqa,211,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00212_8eff331a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00212_8eff331a,gpqa,gpqa_main,gpqa,212,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00213_492d4089__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00213_492d4089,gpqa,gpqa_main,gpqa,213,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00214_27f3723f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00214_27f3723f,gpqa,gpqa_main,gpqa,214,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00215_77a3547a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00215_77a3547a,gpqa,gpqa_main,gpqa,215,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00216_55828faf__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00216_55828faf,gpqa,gpqa_main,gpqa,216,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00217_3365c33f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00217_3365c33f,gpqa,gpqa_main,gpqa,217,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00218_02d04c15__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00218_02d04c15,gpqa,gpqa_main,gpqa,218,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00219_29005e92__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00219_29005e92,gpqa,gpqa_main,gpqa,219,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00220_b3735bfc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00220_b3735bfc,gpqa,gpqa_main,gpqa,220,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00221_89cd7a60__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00221_89cd7a60,gpqa,gpqa_main,gpqa,221,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00222_f3cfed83__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00222_f3cfed83,gpqa,gpqa_main,gpqa,222,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00223_ac2c11a2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00223_ac2c11a2,gpqa,gpqa_main,gpqa,223,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00224_a80cf561__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00224_a80cf561,gpqa,gpqa_main,gpqa,224,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00225_cc8fab48__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00225_cc8fab48,gpqa,gpqa_main,gpqa,225,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00226_ab52acf9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00226_ab52acf9,gpqa,gpqa_main,gpqa,226,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00227_459c95ee__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00227_459c95ee,gpqa,gpqa_main,gpqa,227,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00228_9653fab6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00228_9653fab6,gpqa,gpqa_main,gpqa,228,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00229_c2b44943__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00229_c2b44943,gpqa,gpqa_main,gpqa,229,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00230_3c51fcc3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00230_3c51fcc3,gpqa,gpqa_main,gpqa,230,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00231_4ed833be__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00231_4ed833be,gpqa,gpqa_main,gpqa,231,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00232_bf9458a0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00232_bf9458a0,gpqa,gpqa_main,gpqa,232,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00233_b7604037__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00233_b7604037,gpqa,gpqa_main,gpqa,233,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00234_79c13331__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00234_79c13331,gpqa,gpqa_main,gpqa,234,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00235_7c0db7ab__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00235_7c0db7ab,gpqa,gpqa_main,gpqa,235,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00236_27a3c9c1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00236_27a3c9c1,gpqa,gpqa_main,gpqa,236,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00237_a9c9104c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00237_a9c9104c,gpqa,gpqa_main,gpqa,237,0.6,7,structured_four_line,default,0,1,0,3,3,5,4,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00238_b0802316__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00238_b0802316,gpqa,gpqa_main,gpqa,238,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00239_6bd82de1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00239_6bd82de1,gpqa,gpqa_main,gpqa,239,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00240_cc2a3a9b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00240_cc2a3a9b,gpqa,gpqa_main,gpqa,240,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00241_55f70ebc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00241_55f70ebc,gpqa,gpqa_main,gpqa,241,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00242_f4a67935__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00242_f4a67935,gpqa,gpqa_main,gpqa,242,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00243_d0d2c840__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00243_d0d2c840,gpqa,gpqa_main,gpqa,243,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00244_b19e7cd4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00244_b19e7cd4,gpqa,gpqa_main,gpqa,244,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00245_edcea74a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00245_edcea74a,gpqa,gpqa_main,gpqa,245,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00246_93457621__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00246_93457621,gpqa,gpqa_main,gpqa,246,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00247_32317f7f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00247_32317f7f,gpqa,gpqa_main,gpqa,247,0.6,7,structured_four_line,default,0,1,0,2,2,5,4,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00248_dd767e3e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00248_dd767e3e,gpqa,gpqa_main,gpqa,248,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00249_acde8a9d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00249_acde8a9d,gpqa,gpqa_main,gpqa,249,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00250_89cd3e17__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00250_89cd3e17,gpqa,gpqa_main,gpqa,250,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00251_de807e33__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00251_de807e33,gpqa,gpqa_main,gpqa,251,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00252_74ba0b46__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00252_74ba0b46,gpqa,gpqa_main,gpqa,252,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00253_5f0c9af9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00253_5f0c9af9,gpqa,gpqa_main,gpqa,253,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00254_fa7ed815__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00254_fa7ed815,gpqa,gpqa_main,gpqa,254,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00255_760ae13a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00255_760ae13a,gpqa,gpqa_main,gpqa,255,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00256_69260179__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00256_69260179,gpqa,gpqa_main,gpqa,256,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00257_3b6aa64c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00257_3b6aa64c,gpqa,gpqa_main,gpqa,257,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00258_1dfce2be__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00258_1dfce2be,gpqa,gpqa_main,gpqa,258,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00259_60698255__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00259_60698255,gpqa,gpqa_main,gpqa,259,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00260_4e44a3f6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00260_4e44a3f6,gpqa,gpqa_main,gpqa,260,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00261_274c61d4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00261_274c61d4,gpqa,gpqa_main,gpqa,261,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00262_ba0aa2e6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00262_ba0aa2e6,gpqa,gpqa_main,gpqa,262,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00263_3beaf352__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00263_3beaf352,gpqa,gpqa_main,gpqa,263,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00264_07f2ec54__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00264_07f2ec54,gpqa,gpqa_main,gpqa,264,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00265_5da0a844__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00265_5da0a844,gpqa,gpqa_main,gpqa,265,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00266_9f63ee0c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00266_9f63ee0c,gpqa,gpqa_main,gpqa,266,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00267_2a750ab1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00267_2a750ab1,gpqa,gpqa_main,gpqa,267,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00268_d4029386__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00268_d4029386,gpqa,gpqa_main,gpqa,268,0.6,7,structured_four_line,default,0,1,0,2,2,5,4,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00269_4baadd2b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00269_4baadd2b,gpqa,gpqa_main,gpqa,269,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00270_5f35815b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00270_5f35815b,gpqa,gpqa_main,gpqa,270,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00271_d1dfbf52__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00271_d1dfbf52,gpqa,gpqa_main,gpqa,271,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00272_33956b5d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00272_33956b5d,gpqa,gpqa_main,gpqa,272,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00273_e1a90e91__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00273_e1a90e91,gpqa,gpqa_main,gpqa,273,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00274_8d681e27__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00274_8d681e27,gpqa,gpqa_main,gpqa,274,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00275_350edb15__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00275_350edb15,gpqa,gpqa_main,gpqa,275,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00276_990624c3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00276_990624c3,gpqa,gpqa_main,gpqa,276,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00277_8e18ba29__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00277_8e18ba29,gpqa,gpqa_main,gpqa,277,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00278_bc50f6a6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00278_bc50f6a6,gpqa,gpqa_main,gpqa,278,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00279_4d6c047c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00279_4d6c047c,gpqa,gpqa_main,gpqa,279,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00280_6d4c5056__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00280_6d4c5056,gpqa,gpqa_main,gpqa,280,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00281_7e9f4918__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00281_7e9f4918,gpqa,gpqa_main,gpqa,281,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00282_f1846120__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00282_f1846120,gpqa,gpqa_main,gpqa,282,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00283_eabc5aea__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00283_eabc5aea,gpqa,gpqa_main,gpqa,283,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00284_806b2796__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00284_806b2796,gpqa,gpqa_main,gpqa,284,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00285_ab897308__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00285_ab897308,gpqa,gpqa_main,gpqa,285,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00286_991ec35a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00286_991ec35a,gpqa,gpqa_main,gpqa,286,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00287_e2c36941__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00287_e2c36941,gpqa,gpqa_main,gpqa,287,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00288_a4c02b31__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00288_a4c02b31,gpqa,gpqa_main,gpqa,288,0.6,7,structured_four_line,default,0,1,0,4,4,5,4,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00289_9c11eaa7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00289_9c11eaa7,gpqa,gpqa_main,gpqa,289,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00290_000b6cf3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00290_000b6cf3,gpqa,gpqa_main,gpqa,290,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00291_9728a424__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00291_9728a424,gpqa,gpqa_main,gpqa,291,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00292_2fcd62aa__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00292_2fcd62aa,gpqa,gpqa_main,gpqa,292,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00293_0c9f20f4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00293_0c9f20f4,gpqa,gpqa_main,gpqa,293,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00294_a8be7316__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00294_a8be7316,gpqa,gpqa_main,gpqa,294,0.6,7,structured_four_line,default,0,1,0,4,4,5,2,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00295_7617aa20__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00295_7617aa20,gpqa,gpqa_main,gpqa,295,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00296_b10458b1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00296_b10458b1,gpqa,gpqa_main,gpqa,296,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
