run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp0.60__seed7,gsm8k_train_00306_0bff07c6,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp0.60__seed7,gsm8k_train_00306_0bff07c6,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp0.60__seed7,gsm8k_train_00306_0bff07c6,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp0.60__seed7,gsm8k_train_00306_0bff07c6,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp1.00__seed7,gsm8k_train_00306_0bff07c6,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.10__seed7,gsm8k_train_00307_03498a83,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,answer_stability,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,entropy_plateau,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,hazard_drift,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,empirical_bernstein,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,e_process,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,gsm8k_train_00307_03498a83,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,answer_stability,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,entropy_plateau,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,hazard_drift,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp1.00__seed7,gsm8k_train_00307_03498a83,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.10__seed7,gsm8k_train_00308_70febfd0,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,entropy_plateau,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,hazard_drift,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,gsm8k_train_00308_70febfd0,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,entropy_plateau,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp1.00__seed7,gsm8k_train_00308_70febfd0,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.10__seed7,gsm8k_train_00309_9db599dc,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,gsm8k_train_00309_9db599dc,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,answer_stability,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,entropy_plateau,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,hazard_drift,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp1.00__seed7,gsm8k_train_00309_9db599dc,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,entropy_plateau,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.10__seed7,gsm8k_train_00310_a5024a26,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,gsm8k_train_00310_a5024a26,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,answer_stability,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,entropy_plateau,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,hazard_drift,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp1.00__seed7,gsm8k_train_00310_a5024a26,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.10__seed7,gsm8k_train_00311_ec2ac658,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,gsm8k_train_00311_ec2ac658,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,answer_stability,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,entropy_plateau,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,hazard_drift,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp1.00__seed7,gsm8k_train_00311_ec2ac658,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.10__seed7,gsm8k_train_00312_94304b65,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,entropy_plateau,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,gsm8k_train_00312_94304b65,hazard_drift,3,-0.1,1,0.0,0.1,0,1,2
